,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
253,104856508,021119,0.29535878308938046,0.3512267498677948,0.27786328579523567,0.3786021310355483,0.4485188225418021,0.3690287052684098,0.206220148572795
254,104856508,081219,0.3109418443901011,0.36619472509909373,0.29975986328665427,0.4508209241251403,0.390273196883832,0.4411796976918888,0.2371589307289569
255,104856508,201219,0.3554464275135295,0.3886089386363818,0.3501463841940692,0.45506730269810725,0.4489574441577399,0.4365179085111597,0.29682089242647375
256,104856508,010120,0.4026539898850926,0.3845816022983717,0.3988271608658218,0.4555251589010849,0.4701354240066795,0.4106274530014958,0.31100704655232064
257,104856508,250120,0.49125781963431936,0.4078840297380433,0.49023707324839416,0.5456624430833066,0.34979869171125727,0.5176669497462976,0.416340293684555
258,104856508,060220,0.529935650495531,0.41480727004603757,0.5339446692299521,0.5725468598221318,0.30661011508566083,0.5536890142648785,0.4346449214030407
259,104856508,180220,0.5227091588109056,0.4012305473457932,0.5304614897468921,0.5147297338329966,0.41367702933462713,0.5018455178919599,0.3896988191577729
260,104856508,010320,0.5190309279830085,0.4063049702050816,0.5303787166095897,0.5709861604647812,0.3022616553464485,0.5599204485932024,0.38912184888491747
261,104856508,130320,0.4986634222164255,0.40790337484371303,0.5082654779267572,0.5798343256572717,0.24086858475370854,0.565717397943688,0.2829373332410391
262,104856508,250320,0.47606236749438335,0.40248161627720064,0.48211080013056684,0.5318977218696346,0.29994397651603727,0.507286647090838,0.2694608690658981
